artist,author,gernes,heart,name,star,view,words
月岡月穂,顎木あくみ,"Drama,Romance,Shoujo,Slice of Life,Supernatural,Web Novel,Fantasy,Tragedy", 83 ,Hôn nhân hạnh phúc của tôi,4.7,3321,2044
N/A,サウスのサウス,"Isekai,Otome Game,Romance,Seinen,Slice of Life", 619 ,"Chuyển sinh thành cha của nữ phản diện, tôi quyết định sẽ yêu thương vợ con",4.8,186126,71513
Chinatsu Morimoto,Kotoko Ayano,"Adapted to Anime,Shounen,Slice of Life,Sports", 34 ,Tsuru-ne: Kazemai Koukou Kyuudoubu,4.6,7214,28270
Esora Amaichi,Midori Yuuma,"Action,Adapted to Manga,Adventure,Drama,Fantasy,Isekai,Magic,Romance,Shoujo", 175 ,Tales of Reincarnation in Maydare,4.8,12017,24963
안즈,킨,"Fantasy,Josei,Romance", 33 ,Nàng Công Chúa Tàn Bạo,4.6,2732,5817
Kannatuki Noboru ( 神奈月昇 ),Kagyu Kumo ( 蝸牛くも ),"Action,Adapted to Anime,Adapted to Drama CD,Adapted to Manga,Adventure,Drama,Fantasy,Harem,Horror,Magic,Mature,Romance,Super Power,Supernatural,Suspense,Adult,Comedy,Tragedy,Psychological,Seinen,Slice of Life,Ecchi", 561 ,Goblin Slayer,4.9,136310,153156
kakao,Amano Seijuu (天乃聖樹),"Comedy,Ecchi,Harem,Romance,School Life,Shounen,Slice of Life", 1753 ,Kawaii Onnanoko ni Kouryaku Sareru no Wa Suki desu ka?,4.9,127283,111313
Yoimachi 宵マチ,Hanabusa はなぶさ,"Drama,Fantasy,Josei,Psychological,Romance,Shoujo,Tragedy", 444 ,My Fiance is in Love with My Little Sister,4.9,178246,138700
loundraw,Sumino Yoru,"Drama,Slice of Life", 126 ,Gửi Cha Tôi Và Con Người Trong Ký Ức Ông,5,4971,8879
fame,じゃき ( Jaki ),"Action,Adventure,Drama,Fantasy,Psychological,Seinen,Tragedy", 1967 ,I'm The Most Evil Support Class【Talker】And I'll Subdue The Strongest Clan In The World,4.9,427045,324609
N/A,Sadoyeon-사도연,"Action,Adventure,Fantasy,Martial Arts,Romance,Seinen,Supernatural,Tragedy,Korean Novel,Magic,Adapted to Manga,Web Novel", 86 ,Second Life Ranker,4.8,16246,57829
N/A,Yano Ruka,"Horror,One shot,Psychological,Web Novel", 15 ,Where is the demon?,4.7,3141,1514
N/A,Mikage Eiji,"Adult,Mystery,One shot,Psychological,Tragedy", 56 ,Masquerade and The Nameless Woman,3.9,7005,14603
Maruino,Endou Asari,"Action,Adapted to Anime,Adapted to Manga,Adventure,Drama,Fantasy,Horror,Mature,Mystery,Psychological,Seinen,Supernatural,Tragedy,Shoujo ai", 53 ,Dự Án Phát Triển Ma Pháp Thiếu Nữ,4.7,6579,1917
N/A,A Đậu,"Chinese Novel,Gender Bender,Slice of Life,Web Novel,Historical,Josei", 25 ,Vinh Hoa Phú Quý,5,3430,2323
遠坂あさぎ - Tousaka Asagi,羊太郎 - Hitsuji Tarou,"Action,Adventure,Comedy", 281 ,Cổ Luật Ma Pháp Kỵ Sĩ,4.9,12743,3838
Shizuma Yoshinori (しずまよしのり),Shuu (秋),"Action,Adventure,Comedy,Fantasy,Harem,Romance,School Life,Adapted to Anime,Adapted to Manga,Magic,Mystery,Shounen,Drama,Web Novel", 6581 ,"Maou Gakuin no Futekigousha ~Shijou Saikyou no Maou no Shiso, Tensei shite Shison tachi no Gakkou e Kayou~",4.8,5908822,625294
Ukai Saki,Tarisa Warinai,"Action,Adapted to Manga,Adventure,Drama,Fantasy,Isekai,Magic,Psychological,Tragedy,Harem", 574 ,Cùng hướng đến nơi sâu thẳm nhất trong mê cung tại thế giới khác (Dungeon dive),4.7,70634,20778
cinkai,Nanairo Kasuga (七色春日),"Action,Adult,Adventure,Ecchi,Fantasy,Harem,Magic,Mature,Military,Mystery,Web Novel", 569 ,Gang of Yuusha,4.8,48135,74269
Zerogo Iwamoto,Mikoshiba Nana,"Action,Adventure,Comedy,Fantasy,Harem,Shounen,Ecchi", 1843 ,A Banished Failure Survives in the Borderland and Becomes an S-Rank Exorcist,4.7,328423,75366
nana,Shiryu,"Comedy,Fantasy,Mature,Romance,Shounen,Slice of Life", 226 ,Hôn thê của tôi là ác ma,5,11517,10611
Fujimi Nanna,Isora Matsuri,"Adventure,Fantasy,Magic,Web Novel", 555 ,Silent Witch,5,60020,26084
Oguchi,Nanasawa Matari,"Action,Adventure,Fantasy,Psychological,Seinen", 110 ,"Yuusha, Aruiwa Bakemono to Yobareta Shoujo",4.8,10191,33260
N/A,Mochimaru Sakaki.,"Action,Adventure,Fantasy,Magic,Shounen,Web Novel", 69 ,Thế Giới Chỉ Mình Tôi Level Up,2.8,9321,2070
Hachipisu Wan,Hama Chidori,"Fantasy,Magic,Otome Game,Romance,School Life,Shoujo,Supernatural,Incest", 598 ,Nữ phụ phản diện đổi vai thành cô em gái cuồng anh trai,4.9,100236,55239
Haru Ichikawa,Kijin Kimura,"Drama,Romance,Tragedy", 1062 ,"Kimi wa Hatsukoi no Hito, no Musume",4.8,48262,14809
Fuumi,Fukada Sametarou,"Comedy,Romance,School Life,Shounen", 1000 ,"Yatarato Sasshi no Ii Ore wa, Dokuzetsu Kuudere Bishoujo no Chiisana Dere mo Minogasazu ni Guigui Iku",4.9,42595,39292
N/A,石製インコ,"Comedy,Harem,Martial Arts,Romance,School Life,Shounen", 162 ,Curse of Forced Youth Choices,4.9,6082,5282
Yamakawa,Minazuki Shizuru,"Action,Adapted to Manga,Adventure,Comedy,Fantasy,Slice of Life", 478 ,Isekai Yururi Kikou ~Kosodate shinagara Boukensha shimasu~,5,112842,103950
팦,자요,"Drama,Fantasy,Korean Novel,Romance,Shoujo,Web Novel", 21 ,Anh ấy thức tỉnh khi tôi chết,5,2222,2644
Shuriyasuyuki,Nanjamonja なんじゃもんじゃ,"Action,Adventure,Fantasy,Harem,Isekai,Magic,Mystery,Shounen,Romance,Cooking", 2219 ,Garbage Brave: Isekai Ni Shoukan Sare Suterareta Yuusha No Fukushuu Monogatari,4.8,401251,263202
Kagawa Ichigo,Shinden Mihiro,"Romance,Comedy,Netorare,Drama,Adapted to Manga", 6272 ,"Tôi bị tên senpai NTR mất bạn gái, nên tôi NTR lại bạn gái của hắn",4.9,1519480,70350
Nagu,Hayaken,"Action,Adventure,Comedy,Fantasy,Gender Bender", 1869 ,"Eiyuu-ou, Bu wo Kiwameru tame Tensei su ~ Soshite, Sekai Saikyou no Minarai Kishi ♀ ~",4.9,606722,89361
Kōhaku Kuroboshi,Keiichi Sigsawa,"School Life,Romance,Slice of Life,Drama", 557 ,"Danshi Koukousei de Urekko Light Novel Sakka wo Shiteiru keredo, Toshishita no Classmate de Seiyuu no Onnanoko ni Kubi wo Shimerareteiru.",4.8,62178,120991
Momoko,燦々SUN,"Comedy,Romance,School Life,Slice of Life", 4195 ,Arya-san bàn bên thi thoảng lại thả thính tôi bằng tiếng Nga,4.9,526165,94975
Youta,Spanner Onikage,"Action,Adventure,Comedy,Fantasy,Harem,Romance,Shounen,Web Novel,Drama,Slice of Life", 3512 ,Zettai ni Hatarakitakunai Dungeon Master ga Damin wo Musaboru made,4.8,1719820,427757
Saine,Mikami Kota,"Comedy,Romance,School Life,Slice of Life", 2792 ,Hãy hẹn hò với người cực kì đáng yêu như mình đi!,4.9,339320,78644
N/A,Kannagi,"Drama,Fantasy,Psychological,Tragedy,Web Novel", 98 ,"Gomen ne, Onii-sama",4.7,9116,9758
Suzunosuke,Tenichi,"Comedy,Fantasy,Isekai,Mystery,Shoujo,Drama", 209 ,Higeki no Genkyou tonaru Saikyou Gedou Rasubosu Joou wa Tami no Tame ni Tsukushimasu,4.8,23142,21156
Kuwashima Rein (桑島 黎音),Miku (美紅),"Adventure,Comedy,Fantasy,Harem,School Life,Shounen,Romance", 3374 ,"I Got A Cheat Ability In A Different World, And Become Extraordinary Even In The Real World",4.8,1031352,174218
Shino Touko,Yamashita Minato,"Adventure,Drama,Fantasy,Isekai,Mature,Psychological,Romance,Seinen,Supernatural,Web Novel", 140 ,Ouroboros Record ~Circus of Oubeniel~,4.7,6014,20313
Kagawa Ichigo,Takamine Kakeru,"Comedy,Romance,School Life,Slice of Life", 599 ,Koori no Reijou no Tokashi Kata,4.4,32162,7441
Nyumu,Yuzumoto Haruto,"Comedy,Romance,School Life,Drama", 452 ,"Suki na ko ni furareta ga, kouhai joshi kara “Senpai, watashi ja dame desuka…?” to iwareta ken",4.9,10898,5716
Fame,Isshiki Ichika,"Action,Adventure,Drama,Fantasy,Mystery", 187 ,Berserk of Gluttony,5,12787,18183
N/A,Mitou Yuragi,"Comedy,Drama,Harem,Incest,Psychological,Romance,School Life,Tragedy,Web Novel", 681 ,"Ore ni Trauma wo Ataeta Joshi-tachi ga Chirachira Mite Kuru kedo, Zannen desu ga Teokure desu",4.9,63823,41892
ReTake,Nishi Jouyou,"Comedy,Drama,Romance,School Life,Slice of Life", 610 ,Em sẵn lòng làm bạn gái thứ hai,4.9,15567,3590
Miwabe Sakura,Tsukiyo Rui,"Action,Adult,Adventure,Ecchi,Fantasy,Harem,Romance,Adapted to Manga", 286 ,Shijou Saikyou Orc-san no Tanoshii Tanetsuke Harem Tzukuri,4.8,16353,18936
Toi8,Akamaki Tart,"Action,Adventure,Comedy,Drama,Fantasy,Harem,Romance,Seinen", 212 ,Din no monshou ~Mahoushi rejisu no tensei hanashi~,4.7,10815,11296
N/A,春野隠者,"Action,Adventure,Drama,Fantasy,Isekai,Seinen,Web Novel", 503 ,Goblin Kingdom,4.9,134858,93399
Katsumi Enami,Ryohgo Narita,"Action,Adapted to Anime,Adapted to Drama CD,Adapted to Manga,Fantasy,Mystery", 99 ,Baccano!,4.6,25745,146995
Non,Hitoma Iruma,"Adapted to Anime,Adapted to Manga,Shoujo ai,Slice of Life,Yuri", 80 ,Adachi to Shimamura,5,5470,47148
N/A,Shirohi,"Adapted to Manga,Comedy,Drama,Fantasy,Josei,Romance,Slice of Life,Web Novel", 381 ,"Bệ Hạ, Tiếng Nói Con Tim của Ngài Lộ Hết Rồi Kìa!",4.9,40608,28333
Eeru,Omiya Yuu,"Comedy,Drama,Romance", 778 ,"Kanojo ni Uwaki Sareteita Ore ga, Koakuma na Kouhai ni Natsukarete Imasu",4.9,43702,20985
Takamine Nadare,Mishima Yomu,"Action,Adventure,Comedy,Fantasy,Harem,Isekai,Magic,Mecha,Military,Science Fiction,Shounen,Super Power,Web Novel,Adapted to Manga", 3189 ,Ta là chúa tể độc ác của Đế Quốc liên thiên hà!,4.9,926375,316520
Tam-U,Oosaki Isle,"Action,Adventure,Comedy,Fantasy,Mystery,Romance,Supernatural,Shounen,Slice of Life,Web Novel,Harem", 5103 ,Shinja Zero no Megami-sama to Hajimeru Isekai Kouryaku,4.9,5087996,386206
Moran,리샤,"Adventure,Comedy,Fantasy,Korean Novel,Psychological,Romance,Shoujo,Web Novel", 208 ,The baby raising a devil,4.9,32355,44683
N/A,Sergeant Kinako,"Action,Comedy,Fantasy,Harem", 890 ,Seijo no Kaifuku Mahou ga Dou Mitemo Ore no Rekkaban na Ken ni Tsuite,4.7,163622,46586
N/A,Gammon (ㅁ감몬),"Fantasy,Romance,Shoujo,Web Novel,Korean Novel", 40 ,"Gửi anh, chàng trai không thuộc về em",4.7,4081,6373
Raemz,Hiromu,"Adapted to Manga,Comedy,Harem,Psychological,Romance,School Life", 1192 ,Chitose-kun wa Ramune Bin no Naka,4.8,129974,19680
N/A,Sena Hideaki,"Action,Adventure,Drama,Fantasy,Mecha,Science Fiction", 68 ,Shōsetsuban Doraemon - Nobita to Tetsujin Heidan,5,7466,11785
N/A,Juichiro Hitsujiyama,"Comedy,Drama,Mystery,Psychological,Romance,School Life", 77 ,Kaguya-sama wa Kokurasetai ~Shuuchiin Gakuen Nanafushigi~,4.5,10900,42595
N/A,Nekokuro,"Drama,Romance,School Life,Slice of Life", 250 ,"I Went Out With a Losing Heroine, But Before I knew It, My Childhood Friend, Who’s Supposed to be The Winning Heroine Thought We Were Dating, Got Angry and Went Into an Argument",4.6,19173,8981
Hiro,Tone Koken,"Adapted to Anime,Adapted to Manga,Slice of Life", 27 ,Super Cub,4.1,7844,7367
John Dee,Kotobuki Yasukiyo,"Action,Adventure,Comedy,Drama,Fantasy,Isekai,Shounen,Super Power,Romance,Ecchi,Gender Bender,Harem,Magic", 3828 ,Arafoo Kenja No Isekai Seikatsu Nikki,4.9,3560278,737412
Akinashi Yuu,Hikaru Sugii,"School Life,Slice of Life,Romance,Adapted to Manga", 207 ,Tiếng Vọng Thiên Đường,4.7,15007,2853
Hotosouka,Miyama Suzu,"Action,Adapted to Manga,Adventure,Comedy,Drama,Ecchi,Harem,Magic,Romance,Supernatural,Web Novel", 325 ,"Yuusha Party wo Tsuihou Sareta Beast Tamer, Saikyou Shuzoku Nekomimi Shojo to Deau",5,19009,2903
Kagachi Saku,Yukihito,"Comedy,Romance,School Life,Slice of Life", 1526 ,"Tonari no Kuuderera wo Amayakashitara, Uchi no Aikagi wo Watasu Koto ni Natta",4.9,75903,36004
Suya Maromi,Nora Usagi,"Comedy,Romance,School Life", 1591 ,"No One Believed Me. If You Say You Believe Me Now, It’s Too Late",5,110491,10593
Ryuukeichi Andromeda,Nanasawa Matari,"Action,Drama,Fantasy,Mature,Psychological,Seinen", 44 ,Karin wo Idaita Shoujo,4.7,2473,7105
Siokazunoko,Nanato Nana,"Comedy,Romance,Shoujo ai,Slice of Life,Yuri", 116 ,"Làm VTuber và quên tắt stream, tôi bỗng trở thành huyền thoại",5,6459,2386
Tsutamori En,Tsukigami Saki,"Action,Adult,Ecchi,Fantasy,Isekai,Magic,Romance,Seinen,Shoujo,Web Novel", 240 ,I don't want to be crown princess,4.9,53670,72872
알터,Ki Wol Wol,"Action,Comedy,Fantasy,Korean Novel,School Life,Science Fiction,Shounen", 77 ,Chơi lại vai phụ hạng EX từ một trường trung học danh tiếng,5,3995,3348
Ruck,Sook-Im,"Adventure,Comedy,Fantasy,Mystery,Slice of Life,Supernatural, Web Novel,Korean Novel", 135 ,When the Third Wheel Strikes Back,4.8,15931,17652
Pirota ( ピロ汰 ),Yuuki Karaku,"Action,Adapted to Manga,Adventure,Fantasy", 87 ,Virus Tensei kara Hajimaru Isekai Kansen Monogatari,5,4583,6557
Tomose Toiro,Sazane Kei,"Adventure,Comedy,Ecchi,Fantasy,Game", 666 ,God is hungry for games. The ultimate brain battle of a boy who challenges the gods,4.9,42190,37484
N/A,海利昂黎明星 ( Hải Lợi Ngang Lê Minh Tinh ),"Comedy,Drama,Psychological,Romance,Shoujo,Slice of Life,Web Novel,Chinese Novel", 1119 ,Thuần phục nàng Yandere,4.8,424602,717924
JUNA,Tougoku Hudou,"Adapted to Manga,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,Seinen,Slice of Life", 118 ,Boku no Heya ga Dungeon no Kyuukeijo ni Natteshimatta,4.5,11869,5221
Nozomi Tsubame,Tomohashi Kametsu,"Adventure,Comedy,Fantasy,Harem,Romance,Shounen,Adapted to Manga,Web Novel", 1774 ,S Rank Boukensha de aru Ore no Musume-tachi wa Juudo no Father Con deshita,4.9,192387,36507
Kuro Namako,Kishima Kiraku,"Romance,School Life,Drama,Comedy,Slice of Life", 1981 ,Nếu cứu một nữ sinh cấp ba đang tính nhảy lầu thì sao?,4.9,109653,35564
Nekonabe Ao,Sazane Kei,"Action,Comedy,Ecchi,Fantasy,Romance,Shounen,Harem,Supernatural,Adapted to Anime", 1168 ,"Kimi to Boku no Saigo no Senjo, Arui wa Sekai ga Hajimaru Seisen",4.8,149944,167732
Umibouzu,Nigojuu,"Action,Romance,Comedy,Mystery,Drama", 1749 ,"Tantei wa Mou, Shindeiru",4.9,638963,56767
Kamokamen,Usa Naraharu,"Drama,School Life,Shoujo ai,Supernatural,Yuri", 46 ,Nàng phù thủy và câu chuyện tình bất tử,4.7,1866,2487
Unasaka ~ うなさか,Nanaumi ~ 七烏未奏,"Comedy,Romance,School Life,Slice of Life", 1846 ,"Sau khi thất tình, cô bạn thuở nhỏ gắt gỏng của tôi lại ngọt ngào như kẹo đường.",4.9,215954,61352
Fuku Kitsune,Fukami Oshio,"Adventure,Comedy,Isekai,Slice of Life,Web Novel,Fantasy", 318 ,Isekai de Imouto Tenshi to nanika suru,4.9,35484,33135
Bunbun,Takedzuki Jou,"Action,Ecchi,Harem,Martial Arts,Mecha,Romance,Shounen,Supernatural", 398 ,Chronicle Legion – The Road of Conquest,4.7,27602,23730
Shiba,Northcarolina,"Action,Adventure,Isekai,Magic,Supernatural,Romance", 688 ,Hametsu no Madou Ou to Gooremu no Banhi,4.9,46824,46477
Monda,Mishima Yomu,"Action,Adventure,Comedy,Fantasy,Isekai,Mecha,Otome Game,Romance,School Life,Science Fiction,Shounen,Drama,Reverse Harem,Mystery,Slice of Life,Tragedy,Magic,Super Power", 1729 ,Otome game Sekai wa Mobu ni Kibishii Sekaidesu: Marie Route,5,782921,154252
N/A,이등별,"Action,Adventure,Fantasy,Martial Arts,School Life", 114 ,Sự thay đổi của cậu quý tộc ăn hại,4.8,8010,10918
夕薙,玉兎,"Action,Adapted to Manga,Adventure,Drama,Ecchi,Fantasy,Harem,Web Novel", 220 ,Soul Eater of the Rebellion,4.9,15406,19331
N/A,OOKIDO Izumi,"Adapted to Manga,Historical,Romance,Web Novel,Isekai,Otome Game", 596 ,Tôi sẽ trở thành nữ phản diện lưu danh lịch sử,4.8,187681,88852
Rosuuri,Toowa,"Comedy,Romance,School Life", 784 ,"Có vẻ như Takane, bạn gái hiện tại, chắc chắn không muốn thua bạn gái cũ",5,22259,5431
Canarinu (キャナリーヌ),Uchikawa Hiroko (内河弘児),"Comedy,Fantasy,Romance,Slice of Life,Web Novel,Isekai,Otome Game,Magic,Adapted to Manga", 1424 ,Akuyaku Reijou no Ani ni Tensei Shimashita,4.9,583539,254412
DSmile,Aya Hazuki,"Romance,Slice of Life", 99 ,Hozumi-sensei to Matsuri-kun to.,4.7,2393,2935
Miyama-Zero,Ichiei Ishibumi,"Action,Adapted to Anime,Adapted to Manga,Adventure,Comedy,Ecchi,Harem,Magic,Romance,School Life,Shounen", 265 ,High School DxD,4.9,33912,54061
Fuumi,Togai Aoi,"Comedy,Romance,School Life", 3025 ,100 điều em không biết về senpai,4.9,437204,125303
Nabeshima Tetsuhiro,"Yamazaki Hibiki, 山崎響 / Spa-ox","Comedy,Josei,Slice of Life", 115 ,Konyakuhaki Kara Hajimeru Akuyaku Reijou no Kangoku Slow Life,5,6593,8507
にゅむ,くろい,"Comedy,Drama,Romance", 947 ,"Dọn nhà ra Share House, sa vào người yêu cũ.",5,38481,10287
N/A,富士田けやき - Fujita Keyaki,"Action,Drama,Horror,Military,Psychological,Seinen,Web Novel,Tragedy", 266 ,Tòa tháp Nghiệp chướng,4.9,30131,60774
Shiromizakana,Sadanatsu Anda,"Comedy,Romance,Drama,Adapted to Anime,Adapted to Manga,School Life,Supernatural,Slice of Life", 224 ,Kokoro Connect,4.8,78687,220316
Kantoku,Yomi Hirasaka,"Adapted to Anime,Adapted to Manga,Comedy,Ecchi,Romance,Slice of Life,Drama", 377 ,Imouto sae Ireba Ii,4.9,38282,73316
sola,Toichi Satsuki,"Comedy,Romance,School Life,Slice of Life", 517 ,Cô em gái cosplay và cô nàng quê mùa thích thử quần áo.,4.9,14266,2387
Akiko Takase,Kana Akatsuki,"Adventure,Drama,Fantasy,Romance,Science Fiction,Slice of Life", 64 ,Violet Evergarden,5,4602,5626
N/A,휘드리안,"Drama,Historical,Korean Novel,Magic,Mystery,Psychological,Romance", 20 ,Người tình ánh gương,4.1,4192,5817
Tsunako,Tachibana Koushi,"Fantasy,Gender Bender,School Life,Romance,Supernatural", 341 ,Ousama no Proposal,4.3,12131,15022
Hiharah Yoh.,Nekoko.,"Action,Adapted to Manga,Adventure,Comedy,Drama,Fantasy,Romance,Slice of Life", 711 ,Môn đồ của bất tử giả ~ Vị anh hùng bị tống xuống hầm ngục vì phạm thượng với Ác Thần~,4.9,48962,27958
N/A,Mitsuba sora,"Comedy,Romance,School Life,Slice of Life,Web Novel", 373 ,"When I asked her why the girl sitting next to me was so venomous, she said, “Because I want to marry you in the future,” and school life became a lot more fun",4.9,18393,4870
Kaga Chisaku,Nyouro Kesseki,"Comedy,Romance,School Life", 919 ,"Nhỏ Gyaru lẽ ra tỏ tình với người u ám như tôi chỉ vì trò chơi trừng phạt, nhưng dù có nhìn kiểu gì thì cổ cũng yêu tôi mà!",5,21719,5107
N/A,Thiên Tàm Tuyết Linh Chi,"Adult,Chinese Novel,Drama,Mature,Romance,Slice of Life,Web Novel", 14 ,Trọng sinh thiên kim trở về,3.2,19002,37407
소차,Cha Seo Hyeon (자서현),"Action,Adventure,Drama,Fantasy,Historical,Korean Novel,Magic,Shounen", 306 ,How to live as the Enemy Prince - Sống dưới danh hoàng tử của kẻ thù,4.9,71160,104582
Takayaki,Shirakome Ryou (Chuuni Suki),"Action,Adventure,Comedy,Drama,Harem,Romance,Adapted to Anime,Adapted to Drama CD,Adapted to Manga", 6613 ,Arifureta Shokugyou de Sekai Saikyou,4.9,5965360,1972724
Atiki,Kanda Natsumi,"Drama,Mystery,Psychological,Romance,Supernatural,Tragedy", 477 ,Kimi ga ita Utsukushii Sekai to Kimi no Inai Utsukushii Sekai no Koto,4.6,26266,11724
DeeCHA,Ezo Gingitsune,"Action,Adventure,Comedy,Fantasy,Web Novel", 201 ,"Đã 10 năm kể từ khi nói câu ""Hãy giao mọi thứ ở đây lại cho tôi, đi trước đi"", tôi trở thành huyền thoại",4.2,16841,17049
pon-marsh,Swind,"Fantasy,Slice of Life", 25 ,The Coffee Shop in a Different World Station,3.7,2216,1823
PieroRabu,Lazy Cliché,"Adventure,Chinese Novel,Comedy,Slice of Life,Web Novel", 118 ,Strange Life of a Cat,4.9,22252,82285
Hanagata,Kaedehara Kouta,"Comedy,Romance,School Life", 1944 ,"Eikoku Kanojo wa ""Rabu Yuu"" jyanakute ""SUKI"" to iitai",4.8,204565,70302
Unasaka うなさか,Kiri Kizamu 桐刻,"Adult,Ecchi,Romance", 427 ,Bảy ngày đầy rắc rối với cô vợ kuudere tương lai của tôi,4.9,15233,2881
Hachipisu Wan,Amekawa Touko,"Adapted to Manga,Drama,Romance,Shoujo,Web Novel,Comedy,Slice of Life", 223 ,"Cô tiểu thư ngổ ngáo ở vòng lặp thứ 7, sẽ tận hưởng đời sống làm dâu một cách phóng túng tại quốc gia từng là kẻ địch",4.6,25468,30858
Gilse,高光晶; Takamitsu Akira,"Action,Fantasy,Harem,Romance,Adapted to Manga,Web Novel,Isekai", 1261 ,Kiếm sĩ được gọi là Thiên Kiếm Ma Thuật Sư,4.9,246715,176090
Yoshitoshi ABe,Eiji Mikage,"Comedy,Drama,Mystery,One shot,Psychological,Romance,Slice of Life,Tragedy", 111 ,Bokura Wa Dokonimo Hirakanai,4.6,9220,41234
Yashiro 惺架,Yasuaki Mikami,"Action,Adapted to Manga,Adventure,Comedy,Drama,Fantasy,Isekai ,Magic,Romance,Shounen,Supernatural,Web Novel", 1091 ,The Undetectable Strongest Job: Rule Breaker,4.8,152447,105235
Momomochi,Hazama Takashi,"Adapted to Manga,Comedy,Drama,Psychological,Romance,School Life", 266 ,Câu chuyện giữa Asahina Wakaba và bạn trai của cô,4.4,27780,14788
Keeji Mizoguchi,Hajime Kamoshida,"Comedy,Romance,School Life", 622 ,Seishun Buta Yarou Series,4.9,132514,42020
Ochau (おちゃう),Toudai (灯台),"Adventure,Comedy,Fantasy,Harem,Romance,Slice of Life,Isekai", 2956 ,"I Was Caught up in a Hero Summoning, but That World Is at Peace",4.9,1757573,413655
N/A,Mitou Yuragi,"Comedy,Drama,Ecchi,Harem,Incest,Psychological,Romance,Web Novel,Tragedy,School Life,Slice of Life", 259 ,"Ore ni Trauma wo Ataeta Joshi-tachi ga Chirachira Mite Kuru kedo, Zannen desu ga Teokure desu",4.7,19214,4536
Kei,二日市とふろう,"Historical,Isekai,Romance,School Life,Tragedy,Web Novel,Mature", 382 ,Có hơi chút khó khăn để trở thành nữ phản diện trong Otome game lấy bối cảnh hiện đại này,5,43920,24157
이유 / eu,흙수저,"Action,Adventure,Comedy,Fantasy,Harem,Korean Novel,Psychological,Seinen", 78 ,Regressor Instruction Manual,4.3,9160,5575
